bus_id,flag,IDNO,type,DGvoltage_A,DGvoltage_B,DGvoltage_C,DG_Type,CapA(Var),CapB(Var),CapC(Var),Load Model,BW_reg,PT_reg,CT_reg,vol_reg_A,vol_reg_B,vol_reg_C,control_phase_reg,TapA,TapB,TapC,Vbase,node_phases,pos_x,pos_y,loc_x,loc_y,switch_id,switch_phases,from_bus,to_bus,switch_status,flag_sw,Config,locsw_x,locsw_y,customer_id,loadpoint,PA,QA,PB,QB,PC,QC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2058,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2059,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2060,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2061,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2062,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2063,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2064,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2065,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2066,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2067,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2068,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2069,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2070,69,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2071,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2072,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2073,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2074,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2075,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2076,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2077,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2078,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2079,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2080,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2081,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2082,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2083,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2084,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2085,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2086,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2087,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2088,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2089,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2090,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2091,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2092,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2093,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2094,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2095,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2096,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2097,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2098,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2099,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2100,9,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2101,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2102,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2103,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2104,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2105,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2106,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2107,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2108,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2109,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2110,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2111,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2112,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2113,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2114,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2115,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2116,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2117,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2118,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2119,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2120,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2121,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2122,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2123,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2124,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2125,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2126,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2127,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2128,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2129,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2130,82,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2131,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2132,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2133,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2134,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2135,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2136,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2137,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2138,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2139,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2140,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2141,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2142,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2143,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2144,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2145,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2146,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2147,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2148,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2149,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2150,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2151,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2152,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2153,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2154,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2155,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2156,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2157,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2158,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2159,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2160,1,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2161,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2162,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2163,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2164,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2165,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2166,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2167,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2168,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2169,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2170,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2171,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2172,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2173,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2174,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2175,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2176,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2177,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2178,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2179,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2180,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2181,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2182,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2183,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2184,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2185,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2186,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2187,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2188,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2189,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2190,94,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2191,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2192,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2193,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2194,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2195,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2196,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2197,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2198,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2199,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2200,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2201,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2202,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2203,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2204,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2205,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2206,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2207,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2208,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2209,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2210,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2211,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2212,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2213,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2214,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2215,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2216,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2217,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2218,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2219,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2220,2,0,0,0.666666667,0.333333333,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2221,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2222,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2223,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2224,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2225,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2226,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2227,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2228,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2229,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2230,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2231,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2232,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2233,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2234,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2235,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2236,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2237,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2238,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2239,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2240,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2241,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2242,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2243,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2244,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2245,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2246,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2247,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2248,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2249,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2250,71,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2251,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2252,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2253,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2254,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2255,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2256,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2257,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2258,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2259,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2260,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2261,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2262,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2263,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2264,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2265,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2266,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2267,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2268,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2269,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2270,29,1.333333333,0.666666667,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,customer2271,29,1.333333333,0.666666667,0,0,0,0
